Tabela de observabilidade - Troianos - IAG


Iluninação da lua: 99.2 %


--------------------------------------------------------------------------------------------------------------------------------------------------------


Objeto                       |  mag  | 18:00 | 19:00 | 20:00 | 21:00 | 22:00 | 23:00 | 00:00 | 01:00 | 02:00 | 03:00 | 04:00 | 05:00 | 06:00 |
-----------------------------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
624 Hektor (A907 CF)         |  14.6 |  42.3 |  55.7 |  67.7 |  74.7 |  70.3 |  59.0 |  45.8 |       |       |       |       |       |       |
1437 Diomedes (1937 PB)      |  15.4 |       |  42.8 |  55.4 |  67.6 |  77.7 |  77.6 |  67.5 |  55.2 |  42.6 |       |       |       |       |
911 Agamemnon (A919 FB)      |  15.5 |  46.9 |  59.9 |  70.7 |  73.8 |  66.2 |  54.0 |  40.6 |       |       |       |       |       |       |
588 Achilles (A906 DN)       |  15.5 |       |  48.0 |  61.8 |  74.9 |  82.3 |  72.7 |  59.4 |  45.5 |       |       |       |       |       |
3063 Makhaon (1983 PV)       |  15.7 |  41.2 |  55.1 |  68.8 |  81.0 |  79.3 |  66.5 |  52.7 |  38.9 |       |       |       |       |       |
1143 Odysseus (1930 BH)      |  15.7 |  44.7 |  55.8 |  63.3 |  63.7 |  56.9 |  46.0 |       |       |       |       |       |       |       |
2797 Teucer (1981 LK)        |  15.8 |       |       |       |  44.0 |  50.5 |  52.1 |  48.2 |  40.1 |       |       |       |       |       |
1583 Antilochus (1950 SA)    |  15.8 |       |  44.7 |  58.5 |  72.4 |  85.0 |  78.3 |  64.6 |  50.7 |  36.9 |       |       |       |       |
3793 Leonteus (1985 TE3)     |  16.0 |       |  45.1 |  58.1 |  69.1 |  73.5 |  66.9 |  55.2 |  42.0 |       |       |       |       |       |
2920 Automedon (1981 JR)     |  16.1 |  47.4 |  61.2 |  74.7 |  83.7 |  74.3 |  60.7 |  46.9 |       |       |       |       |       |       |
4063 Euforbo (1989 CG2)      |  16.2 |       |       |       |  44.0 |  49.8 |  50.7 |  46.2 |  37.9 |       |       |       |       |       |
3540 Protesilaos (1973 UF5)  |  16.3 |       |  39.3 |  50.1 |  57.8 |  59.6 |  54.8 |  45.4 |       |       |       |       |       |       |
4060 Deipylos (1987 YT1)     |  16.4 |  35.6 |  47.2 |  56.3 |  60.4 |  57.6 |  49.3 |  38.1 |       |       |       |       |       |       |
3451 Mentor (1984 HA1)       |  16.6 |  35.0 |       |       |       |       |       |       |       |       |       |       |       |       |
15436 Dexius (1998 VU30)     |  16.6 |  53.9 |  67.4 |  78.7 |  77.7 |  65.9 |  52.3 |  38.5 |       |       |       |       |       |       |
3596 Meriones (1985 VO)      |  16.6 |       |  48.1 |  61.8 |  74.7 |  81.0 |  71.7 |  58.5 |  44.7 |       |       |       |       |       |
659 Nestor (A908 FE)         |  16.7 |  45.6 |  54.6 |  58.9 |  56.6 |  48.8 |  37.9 |       |       |       |       |       |       |       |
4836 Medon (1989 CK1)        |  16.7 |       |       |       |  44.1 |  51.8 |  54.8 |  51.8 |  44.1 |       |       |       |       |       |
2456 Palamedes (1966 BA1)    |  16.7 |  42.9 |  56.5 |  69.0 |  76.7 |  72.0 |  60.2 |  46.8 |       |       |       |       |       |       |
1749 Telamon (1949 SB)       |  16.7 |  37.7 |  50.7 |  62.3 |  69.6 |  67.8 |  58.5 |  46.2 |       |       |       |       |       |       |
3709 Polypoites (1985 TL3)   |  16.7 |  51.8 |  61.7 |  66.1 |  62.1 |  52.5 |  40.3 |       |       |       |       |       |       |       |
4068 Menestheus (1973 SW)    |  16.8 |  45.5 |  55.8 |  61.9 |  60.9 |  53.5 |  42.6 |       |       |       |       |       |       |       |
4834 Thoas (1989 AM2)        |  16.8 |       |       |       |       |  35.5 |       |       |       |       |       |       |       |       |
5254 Ulysses (1986 VG1)      |  16.9 |       |       |       |  38.4 |  39.1 |  35.8 |       |       |       |       |       |       |       |
7641 Cteatus (1986 TT6)      |  16.9 |  67.0 |  79.5 |  82.4 |  70.7 |  57.5 |  44.3 |       |       |       |       |       |       |       |
4086 Podalirius (1985 VK2)   |  16.9 |       |       |  39.0 |  49.6 |  56.9 |  58.5 |  53.6 |  44.3 |       |       |       |       |       |
2260 Neoptolemus (1975 WM1)  |  16.9 |       |       |  40.3 |  45.0 |  45.3 |  40.9 |       |       |       |       |       |       |       |
3564 Talthybius (1985 TC1)   |  17.0 |  37.2 |  43.7 |  46.1 |  43.7 |  37.2 |       |       |       |       |       |       |       |       |
2759 Idomeneus (1980 GC)     |  17.1 |       |  44.0 |  54.0 |  59.8 |  59.0 |  52.0 |  41.4 |       |       |       |       |       |       |
4035 Thestor (1986 WD)       |  17.1 |  54.3 |  65.8 |  72.0 |  68.1 |  57.4 |  44.6 |       |       |       |       |       |       |       |
3548 Eurybates (1973 SO)     |  17.1 |       |       |  46.3 |  58.9 |  69.0 |  71.7 |  64.4 |  52.6 |  39.4 |       |       |       |       |
21601 Aias (1998 XO89)       |  17.1 |       |  37.6 |  50.7 |  63.7 |  76.3 |  82.9 |  73.4 |  60.6 |  47.5 |       |       |       |       |
23135 Pheidas (2000 AN146)   |  17.1 |  41.6 |  55.4 |  69.3 |  83.1 |  82.4 |  68.6 |  54.7 |  40.9 |       |       |       |       |       |
1404 Ajax (1936 QW)          |  17.2 |  50.4 |  60.4 |  65.2 |  61.9 |  52.7 |  40.8 |       |       |       |       |       |       |       |
4543 Phoinix (1989 CQ1)      |  17.2 |       |  42.5 |  56.2 |  69.9 |  83.8 |  82.3 |  68.5 |  54.7 |  41.1 |       |       |       |       |
4902 Thessandrus (1989 AN2)  |  17.3 |  40.8 |  51.9 |  59.7 |  61.4 |  56.1 |  46.2 |       |       |       |       |       |       |       |
6090 Aulis (1989 DJ)         |  17.3 |  53.3 |  61.0 |  62.2 |  56.4 |  46.2 |       |       |       |       |       |       |       |       |
15440 Eioneus (1998 WX4)     |  17.4 |       |       |  36.5 |       |       |       |       |       |       |       |       |       |       |
9799 Thronium (1996 RJ)      |  17.4 |  68.7 |  82.1 |  83.2 |  69.8 |  56.2 |  42.6 |       |       |       |       |       |       |       |
21900 Orus (1999 VQ10)       |  17.4 |  48.0 |  60.6 |  70.4 |  71.9 |  63.7 |  51.6 |  38.2 |       |       |       |       |       |       |
7119 Hiera (1989 AV2)        |  17.4 |  60.4 |  73.2 |  79.9 |  71.8 |  58.9 |  45.2 |       |       |       |       |       |       |       |
38050 Bias (1998 VR38)       |  17.4 |  63.3 |  77.2 |  87.6 |  74.6 |  60.7 |  46.8 |       |       |       |       |       |       |       |
6545 Leitus (1986 TR6)       |  17.5 |       |  45.8 |  59.6 |  73.5 |  86.6 |  78.0 |  64.2 |  50.3 |  36.5 |       |       |       |       |
1868 Thersites (2008 P-L)    |  17.5 |  52.8 |  63.4 |  68.5 |  64.6 |  54.5 |  42.1 |       |       |       |       |       |       |       |
5284 Orsilocus (1989 CK2)    |  17.6 |       |       |  37.2 |  42.9 |  44.4 |  41.3 |       |       |       |       |       |       |       |
5258 Rhoeo (1989 AU1)        |  17.6 |  51.2 |  61.2 |  65.8 |  62.3 |  52.8 |  40.7 |       |       |       |       |       |       |       |
16974 Iphthime (1998 WR21)   |  17.7 |  58.6 |  70.1 |  74.9 |  68.2 |  56.2 |  42.9 |       |       |       |       |       |       |       |
11395 Iphinous (1998 XN77)   |  17.7 |  58.3 |  70.8 |  78.1 |  71.8 |  59.5 |  45.9 |       |       |       |       |       |       |       |
5652 Amphimachus (1992 HS3)  |  17.9 |  39.4 |  52.0 |  62.4 |  67.6 |  64.0 |  54.3 |  42.1 |       |       |       |       |       |       |
5028 Halaesus (1988 BY1)     |  18.0 |       |       |  43.9 |  50.3 |  51.8 |  47.8 |  39.7 |       |       |       |       |       |       |
20729 Opheltius (1999 XS143) |  18.2 |  55.8 |  69.4 |  81.0 |  78.1 |  65.4 |  51.7 |  37.8 |       |       |       |       |       |       |
14268 (2000 AK156)           |  18.3 |  60.8 |  69.6 |  69.9 |  61.4 |  49.4 |  36.1 |       |       |       |       |       |       |       |
-----------------------------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+


--------------------------------------------------------------------------------------------------------------------------------------------------------


Unidades: 
Nome | RA (hh mm ss.ss), DEC (dd mm ss.s) | EL (dd.d) AZ (dd.d) | magnitude aparente | moon_dis (dd.d)


Local Time: 2026-04-30 18:00 -- UTC: 2026-04-30 21:00
9799 Thronium (1996 RJ)            	| RA, DEC 10 04 19.29 -24 59 36.4	| EL, AZ: 68.7  101.6	| Mag: 17.4 	| moon_dis: 53.9 
4068 Menestheus (1973 SW)          	| RA, DEC 10 54 37.51 +05 10 48.1	| EL, AZ: 55.8  38.8 	| Mag: 16.8 	| moon_dis: 48.8 
624 Hektor (A907 CF)               	| RA, DEC 11 39 48.63 -07 13 00.2	| EL, AZ: 55.7  68.8 	| Mag: 14.6 	| moon_dis: 33.7 
23135 Pheidas (2000 AN146)         	| RA, DEC 12 00 33.05 -20 23 27.7	| EL, AZ: 55.4  93.9 	| Mag: 17.1 	| moon_dis: 27.2 
3063 Makhaon (1983 PV)             	| RA, DEC 11 57 05.66 -15 35 15.0	| EL, AZ: 55.1  85.3 	| Mag: 15.7 	| moon_dis: 28.0 
659 Nestor (A908 FE)               	| RA, DEC 10 41 16.18 +08 37 07.0	| EL, AZ: 54.6  30.7 	| Mag: 16.7 	| moon_dis: 53.3 
5652 Amphimachus (1992 HS3)        	| RA, DEC 11 38 11.27 -00 00 05.4	| EL, AZ: 52.0  58.3 	| Mag: 17.9 	| moon_dis: 36.8 
4902 Thessandrus (1989 AN2)        	| RA, DEC 11 15 57.98 +05 57 08.6	| EL, AZ: 51.9  45.1 	| Mag: 17.3 	| moon_dis: 44.5 
1749 Telamon (1949 SB)             	| RA, DEC 11 51 25.54 -02 30 02.8	| EL, AZ: 50.7  64.6 	| Mag: 16.7 	| moon_dis: 32.7 
3596 Meriones (1985 VO)            	| RA, DEC 12 24 51.59 -13 31 59.5	| EL, AZ: 48.1  85.5 	| Mag: 16.6 	| moon_dis: 21.5 
588 Achilles (A906 DN)             	| RA, DEC 12 26 58.66 -14 45 20.0	| EL, AZ: 48.0  87.5 	| Mag: 15.5 	| moon_dis: 20.8 
4060 Deipylos (1987 YT1)           	| RA, DEC 11 38 14.84 +07 10 30.5	| EL, AZ: 47.2  50.0 	| Mag: 16.4 	| moon_dis: 40.4 
6545 Leitus (1986 TR6)             	| RA, DEC 12 42 03.80 -19 52 37.1	| EL, AZ: 45.8  96.0 	| Mag: 17.5 	| moon_dis: 17.5 
3793 Leonteus (1985 TE3)           	| RA, DEC 12 25 24.07 -05 57 12.5	| EL, AZ: 45.1  75.4 	| Mag: 16.0 	| moon_dis: 23.6 
1583 Antilochus (1950 SA)          	| RA, DEC 12 45 24.61 -18 24 19.6	| EL, AZ: 44.7  94.3 	| Mag: 15.8 	| moon_dis: 16.5 
2759 Idomeneus (1980 GC)           	| RA, DEC 11 55 26.16 +07 17 15.0	| EL, AZ: 44.0  54.0 	| Mag: 17.1 	| moon_dis: 37.0 
3564 Talthybius (1985 TC1)         	| RA, DEC 10 31 37.85 +21 32 36.9	| EL, AZ: 43.7  19.5 	| Mag: 17.0 	| moon_dis: 61.8 
1437 Diomedes (1937 PB)            	| RA, DEC 13 01 48.72 -32 46 35.9	| EL, AZ: 42.8  114.7	| Mag: 15.4 	| moon_dis: 20.9 
4543 Phoinix (1989 CQ1)            	| RA, DEC 12 59 09.20 -23 09 12.9	| EL, AZ: 42.5  101.6	| Mag: 17.2 	| moon_dis: 14.9 
3540 Protesilaos (1973 UF5)        	| RA, DEC 12 18 24.73 +07 47 15.9	| EL, AZ: 39.3  58.3 	| Mag: 16.3 	| moon_dis: 33.1 
21601 Aias (1998 XO89)             	| RA, DEC 13 25 04.60 -29 17 13.4	| EL, AZ: 37.6  110.6	| Mag: 17.1 	| moon_dis: 15.3 
--------------------------------------------------------------------------------------------------------------------------------------------------------


Local Time: 2026-04-30 20:00 -- UTC: 2026-04-30 23:00
38050 Bias (1998 VR38)             	| RA, DEC 10 26 16.10 -20 27 27.4	| EL, AZ: 87.6  325.3	| Mag: 17.4 	| moon_dis: 49.6 
9799 Thronium (1996 RJ)            	| RA, DEC 10 04 19.53 -24 59 08.9	| EL, AZ: 83.2  246.5	| Mag: 17.4 	| moon_dis: 54.4 
7641 Cteatus (1986 TT6)            	| RA, DEC 10 10 24.48 -28 15 10.4	| EL, AZ: 82.4  218.7	| Mag: 16.9 	| moon_dis: 53.0 
20729 Opheltius (1999 XS143)       	| RA, DEC 10 53 07.77 -14 53 56.6	| EL, AZ: 81.0  34.7 	| Mag: 18.2 	| moon_dis: 43.7 
7119 Hiera (1989 AV2)              	| RA, DEC 10 28 30.53 -12 19 40.3	| EL, AZ: 79.9  355.2	| Mag: 17.4 	| moon_dis: 50.0 
15436 Dexius (1998 VU30)           	| RA, DEC 10 58 35.17 -13 03 46.6	| EL, AZ: 78.7  35.3 	| Mag: 16.6 	| moon_dis: 42.7 
11395 Iphinous (1998 XN77)         	| RA, DEC 10 34 34.94 -10 29 54.4	| EL, AZ: 78.1  3.1  	| Mag: 17.7 	| moon_dis: 48.9 
16974 Iphthime (1998 WR21)         	| RA, DEC 10 26 23.60 -07 23 16.1	| EL, AZ: 74.9  354.7	| Mag: 17.7 	| moon_dis: 51.6 
2920 Automedon (1981 JR)           	| RA, DEC 11 31 03.65 -16 05 30.9	| EL, AZ: 74.7  68.3 	| Mag: 16.1 	| moon_dis: 34.5 
4035 Thestor (1986 WD)             	| RA, DEC 10 39 30.19 -04 32 05.5	| EL, AZ: 72.0  6.1  	| Mag: 17.1 	| moon_dis: 49.2 
911 Agamemnon (A919 FB)            	| RA, DEC 11 18 10.45 -06 34 20.3	| EL, AZ: 70.7  36.9 	| Mag: 15.5 	| moon_dis: 39.4 
21900 Orus (1999 VQ10)             	| RA, DEC 11 10 06.81 -05 07 58.7	| EL, AZ: 70.4  29.6 	| Mag: 17.4 	| moon_dis: 41.7 
14268 (2000 AK156)                 	| RA, DEC 10 03 40.06 -03 28 27.2	| EL, AZ: 69.9  339.1	| Mag: 18.3 	| moon_dis: 58.1 
23135 Pheidas (2000 AN146)         	| RA, DEC 12 00 32.36 -20 23 15.1	| EL, AZ: 69.3  88.6 	| Mag: 17.1 	| moon_dis: 27.5 
2456 Palamedes (1966 BA1)          	| RA, DEC 11 40 33.68 -09 17 01.4	| EL, AZ: 69.0  54.2 	| Mag: 16.7 	| moon_dis: 33.3 
3063 Makhaon (1983 PV)             	| RA, DEC 11 57 04.94 -15 35 05.9	| EL, AZ: 68.8  75.1 	| Mag: 15.7 	| moon_dis: 28.3 
1868 Thersites (2008 P-L)          	| RA, DEC 10 36 18.16 -00 52 38.7	| EL, AZ: 68.5  3.0  	| Mag: 17.5 	| moon_dis: 51.1 
624 Hektor (A907 CF)               	| RA, DEC 11 39 47.91 -07 12 56.9	| EL, AZ: 67.7  49.7 	| Mag: 14.6 	| moon_dis: 34.1 
3709 Polypoites (1985 TL3)         	| RA, DEC 10 33 35.08 +01 32 22.4	| EL, AZ: 66.1  1.0  	| Mag: 16.7 	| moon_dis: 52.6 
5258 Rhoeo (1989 AU1)              	| RA, DEC 10 36 03.86 +01 44 30.9	| EL, AZ: 65.8  2.5  	| Mag: 17.6 	| moon_dis: 52.1 
1404 Ajax (1936 QW)                	| RA, DEC 10 38 09.08 +02 23 39.0	| EL, AZ: 65.2  3.7  	| Mag: 17.2 	| moon_dis: 51.8 
1143 Odysseus (1930 BH)            	| RA, DEC 11 05 11.72 +03 03 24.8	| EL, AZ: 63.3  18.8 	| Mag: 15.7 	| moon_dis: 45.9 
5652 Amphimachus (1992 HS3)        	| RA, DEC 11 38 10.72 -00 00 01.1	| EL, AZ: 62.4  38.0 	| Mag: 17.9 	| moon_dis: 37.2 
1749 Telamon (1949 SB)             	| RA, DEC 11 51 24.87 -02 29 58.8	| EL, AZ: 62.3  46.9 	| Mag: 16.7 	| moon_dis: 33.1 
6090 Aulis (1989 DJ)               	| RA, DEC 10 12 00.06 +04 55 22.7	| EL, AZ: 62.2  349.3	| Mag: 17.3 	| moon_dis: 58.8 
4068 Menestheus (1973 SW)          	| RA, DEC 10 54 37.43 +05 10 54.8	| EL, AZ: 61.9  12.1 	| Mag: 16.8 	| moon_dis: 49.2 
3596 Meriones (1985 VO)            	| RA, DEC 12 24 50.52 -13 31 55.6	| EL, AZ: 61.8  76.6 	| Mag: 16.6 	| moon_dis: 21.8 
588 Achilles (A906 DN)             	| RA, DEC 12 26 57.74 -14 45 12.6	| EL, AZ: 61.8  79.4 	| Mag: 15.5 	| moon_dis: 21.2 
4902 Thessandrus (1989 AN2)        	| RA, DEC 11 15 57.66 +05 57 12.6	| EL, AZ: 59.7  22.1 	| Mag: 17.3 	| moon_dis: 44.9 
6545 Leitus (1986 TR6)             	| RA, DEC 12 42 02.82 -19 52 27.2	| EL, AZ: 59.6  91.4 	| Mag: 17.5 	| moon_dis: 17.8 
659 Nestor (A908 FE)               	| RA, DEC 10 41 15.98 +08 37 07.2	| EL, AZ: 58.9  4.5  	| Mag: 16.7 	| moon_dis: 53.7 
1583 Antilochus (1950 SA)          	| RA, DEC 12 45 23.69 -18 24 04.4	| EL, AZ: 58.5  88.9 	| Mag: 15.8 	| moon_dis: 16.8 
3793 Leonteus (1985 TE3)           	| RA, DEC 12 25 23.32 -05 57 00.9	| EL, AZ: 58.1  63.4 	| Mag: 16.0 	| moon_dis: 24.0 
4060 Deipylos (1987 YT1)           	| RA, DEC 11 38 14.43 +07 10 36.2	| EL, AZ: 56.3  30.7 	| Mag: 16.4 	| moon_dis: 40.8 
4543 Phoinix (1989 CQ1)            	| RA, DEC 12 59 08.05 -23 09 05.3	| EL, AZ: 56.2  98.6 	| Mag: 17.2 	| moon_dis: 15.0 
1437 Diomedes (1937 PB)            	| RA, DEC 13 01 47.45 -32 46 27.1	| EL, AZ: 55.4  115.8	| Mag: 15.4 	| moon_dis: 20.8 
2759 Idomeneus (1980 GC)           	| RA, DEC 11 55 25.61 +07 17 22.7	| EL, AZ: 54.0  37.0 	| Mag: 17.1 	| moon_dis: 37.5 
21601 Aias (1998 XO89)             	| RA, DEC 13 25 03.40 -29 17 01.6	| EL, AZ: 50.7  109.4	| Mag: 17.1 	| moon_dis: 15.2 
3540 Protesilaos (1973 UF5)        	| RA, DEC 12 18 23.70 +07 47 11.9	| EL, AZ: 50.1  43.9 	| Mag: 16.3 	| moon_dis: 33.5 
3548 Eurybates (1973 SO)           	| RA, DEC 13 16 59.51 -04 27 15.9	| EL, AZ: 46.3  72.0 	| Mag: 17.1 	| moon_dis: 14.6 
3564 Talthybius (1985 TC1)         	| RA, DEC 10 31 37.75 +21 32 28.7	| EL, AZ: 46.1  359.9	| Mag: 17.0 	| moon_dis: 62.2 
5028 Halaesus (1988 BY1)           	| RA, DEC 12 18 15.39 +15 40 24.2	| EL, AZ: 43.9  36.8 	| Mag: 18.0 	| moon_dis: 39.4 
2260 Neoptolemus (1975 WM1)        	| RA, DEC 12 05 08.46 +21 50 08.7	| EL, AZ: 40.3  28.8 	| Mag: 16.9 	| moon_dis: 46.2 
4086 Podalirius (1985 VK2)         	| RA, DEC 13 16 34.31 +08 54 21.9	| EL, AZ: 39.0  56.8 	| Mag: 16.9 	| moon_dis: 26.4 
5284 Orsilocus (1989 CK2)          	| RA, DEC 12 21 39.48 +23 09 11.4	| EL, AZ: 37.2  32.2 	| Mag: 17.6 	| moon_dis: 45.1 
15440 Eioneus (1998 WX4)           	| RA, DEC 10 36 43.00 +31 07 06.4	| EL, AZ: 36.5  1.3  	| Mag: 17.4 	| moon_dis: 66.7 
--------------------------------------------------------------------------------------------------------------------------------------------------------


Local Time: 2026-04-30 21:00 -- UTC: 2026-05-01 00:00
2920 Automedon (1981 JR)           	| RA, DEC 11 31 03.20 -16 05 17.3	| EL, AZ: 83.7  357.8	| Mag: 16.1 	| moon_dis: 34.8 
23135 Pheidas (2000 AN146)         	| RA, DEC 12 00 31.67 -20 23 02.4	| EL, AZ: 83.1  74.5 	| Mag: 17.1 	| moon_dis: 27.7 
3063 Makhaon (1983 PV)             	| RA, DEC 11 57 04.23 -15 34 56.7	| EL, AZ: 81.0  42.0 	| Mag: 15.7 	| moon_dis: 28.6 
20729 Opheltius (1999 XS143)       	| RA, DEC 10 53 07.40 -14 53 49.4	| EL, AZ: 78.1  307.4	| Mag: 18.2 	| moon_dis: 44.0 
15436 Dexius (1998 VU30)           	| RA, DEC 10 58 34.93 -13 03 36.4	| EL, AZ: 77.7  318.1	| Mag: 16.6 	| moon_dis: 43.0 
2456 Palamedes (1966 BA1)          	| RA, DEC 11 40 33.02 -09 16 56.0	| EL, AZ: 76.7  9.2  	| Mag: 16.7 	| moon_dis: 33.7 
588 Achilles (A906 DN)             	| RA, DEC 12 26 56.82 -14 45 05.1	| EL, AZ: 74.9  61.9 	| Mag: 15.5 	| moon_dis: 21.5 
624 Hektor (A907 CF)               	| RA, DEC 11 39 47.20 -07 12 53.7	| EL, AZ: 74.7  7.3  	| Mag: 14.6 	| moon_dis: 34.4 
3596 Meriones (1985 VO)            	| RA, DEC 12 24 49.45 -13 31 51.6	| EL, AZ: 74.7  57.0 	| Mag: 16.6 	| moon_dis: 22.2 
38050 Bias (1998 VR38)             	| RA, DEC 10 26 16.15 -20 27 12.1	| EL, AZ: 74.6  274.1	| Mag: 17.4 	| moon_dis: 49.8 
911 Agamemnon (A919 FB)            	| RA, DEC 11 18 09.86 -06 34 17.4	| EL, AZ: 73.8  347.5	| Mag: 15.5 	| moon_dis: 39.8 
6545 Leitus (1986 TR6)             	| RA, DEC 12 42 01.84 -19 52 17.3	| EL, AZ: 73.5  84.5 	| Mag: 17.5 	| moon_dis: 18.0 
1583 Antilochus (1950 SA)          	| RA, DEC 12 45 22.77 -18 23 49.3	| EL, AZ: 72.4  80.3 	| Mag: 15.8 	| moon_dis: 17.0 
21900 Orus (1999 VQ10)             	| RA, DEC 11 10 06.48 -05 07 52.0	| EL, AZ: 71.9  342.1	| Mag: 17.4 	| moon_dis: 42.1 
7119 Hiera (1989 AV2)              	| RA, DEC 10 28 30.42 -12 19 32.6	| EL, AZ: 71.8  301.0	| Mag: 17.4 	| moon_dis: 50.3 
11395 Iphinous (1998 XN77)         	| RA, DEC 10 34 34.89 -10 29 42.4	| EL, AZ: 71.8  308.5	| Mag: 17.7 	| moon_dis: 49.2 
7641 Cteatus (1986 TT6)            	| RA, DEC 10 10 24.71 -28 14 52.4	| EL, AZ: 70.7  248.2	| Mag: 16.9 	| moon_dis: 53.2 
4543 Phoinix (1989 CQ1)            	| RA, DEC 12 59 06.91 -23 08 57.7	| EL, AZ: 69.9  96.4 	| Mag: 17.2 	| moon_dis: 15.2 
9799 Thronium (1996 RJ)            	| RA, DEC 10 04 19.66 -24 58 55.2	| EL, AZ: 69.8  258.3	| Mag: 17.4 	| moon_dis: 54.6 
1749 Telamon (1949 SB)             	| RA, DEC 11 51 24.20 -02 29 54.8	| EL, AZ: 69.6  14.0 	| Mag: 16.7 	| moon_dis: 33.5 
3793 Leonteus (1985 TE3)           	| RA, DEC 12 25 22.56 -05 56 49.3	| EL, AZ: 69.1  40.1 	| Mag: 16.0 	| moon_dis: 24.4 
16974 Iphthime (1998 WR21)         	| RA, DEC 10 26 23.58 -07 23 07.9	| EL, AZ: 68.2  311.0	| Mag: 17.7 	| moon_dis: 51.9 
4035 Thestor (1986 WD)             	| RA, DEC 10 39 30.12 -04 31 58.1	| EL, AZ: 68.1  322.6	| Mag: 17.1 	| moon_dis: 49.5 
1437 Diomedes (1937 PB)            	| RA, DEC 13 01 46.18 -32 46 18.3	| EL, AZ: 67.6  122.5	| Mag: 15.4 	| moon_dis: 20.8 
5652 Amphimachus (1992 HS3)        	| RA, DEC 11 38 10.17 +00 00 03.2	| EL, AZ: 67.6  4.0  	| Mag: 17.9 	| moon_dis: 37.6 
1868 Thersites (2008 P-L)          	| RA, DEC 10 36 18.07 -00 52 31.5	| EL, AZ: 64.6  325.9	| Mag: 17.5 	| moon_dis: 51.5 
21601 Aias (1998 XO89)             	| RA, DEC 13 25 02.21 -29 16 49.9	| EL, AZ: 63.7  111.2	| Mag: 17.1 	| moon_dis: 15.1 
1143 Odysseus (1930 BH)            	| RA, DEC 11 05 11.47 +03 03 28.2	| EL, AZ: 63.7  344.7	| Mag: 15.7 	| moon_dis: 46.3 
5258 Rhoeo (1989 AU1)              	| RA, DEC 10 36 03.85 +01 44 34.6	| EL, AZ: 62.3  328.7	| Mag: 17.6 	| moon_dis: 52.5 
3709 Polypoites (1985 TL3)         	| RA, DEC 10 33 35.10 +01 32 30.3	| EL, AZ: 62.1  327.3	| Mag: 16.7 	| moon_dis: 53.0 
1404 Ajax (1936 QW)                	| RA, DEC 10 38 08.83 +02 23 39.3	| EL, AZ: 61.9  330.3	| Mag: 17.2 	| moon_dis: 52.2 
14268 (2000 AK156)                 	| RA, DEC 10 03 40.18 -03 28 22.9	| EL, AZ: 61.4  308.3	| Mag: 18.3 	| moon_dis: 58.4 
4902 Thessandrus (1989 AN2)        	| RA, DEC 11 15 57.34 +05 57 16.5	| EL, AZ: 61.4  351.6	| Mag: 17.3 	| moon_dis: 45.3 
4068 Menestheus (1973 SW)          	| RA, DEC 10 54 37.35 +05 11 01.5	| EL, AZ: 60.9  340.5	| Mag: 16.8 	| moon_dis: 49.6 
4060 Deipylos (1987 YT1)           	| RA, DEC 11 38 14.02 +07 10 41.9	| EL, AZ: 60.4  3.1  	| Mag: 16.4 	| moon_dis: 41.2 
2759 Idomeneus (1980 GC)           	| RA, DEC 11 55 25.06 +07 17 30.3	| EL, AZ: 59.8  11.6 	| Mag: 17.1 	| moon_dis: 37.8 
3548 Eurybates (1973 SO)           	| RA, DEC 13 16 58.40 -04 27 11.7	| EL, AZ: 58.9  58.6 	| Mag: 17.1 	| moon_dis: 15.0 
3540 Protesilaos (1973 UF5)        	| RA, DEC 12 18 22.66 +07 47 07.8	| EL, AZ: 57.8  21.9 	| Mag: 16.3 	| moon_dis: 33.9 
659 Nestor (A908 FE)               	| RA, DEC 10 41 15.78 +08 37 07.3	| EL, AZ: 56.6  336.8	| Mag: 16.7 	| moon_dis: 54.1 
6090 Aulis (1989 DJ)               	| RA, DEC 10 12 00.01 +04 55 21.2	| EL, AZ: 56.4  322.0	| Mag: 17.3 	| moon_dis: 59.2 
5028 Halaesus (1988 BY1)           	| RA, DEC 12 18 14.47 +15 40 20.6	| EL, AZ: 50.3  17.6 	| Mag: 18.0 	| moon_dis: 39.8 
4086 Podalirius (1985 VK2)         	| RA, DEC 13 16 33.16 +08 54 21.8	| EL, AZ: 49.6  42.1 	| Mag: 16.9 	| moon_dis: 26.7 
2260 Neoptolemus (1975 WM1)        	| RA, DEC 12 05 07.72 +21 50 05.1	| EL, AZ: 45.0  10.9 	| Mag: 16.9 	| moon_dis: 46.6 
4836 Medon (1989 CK1)              	| RA, DEC 13 32 29.18 +12 49 35.1	| EL, AZ: 44.1  42.9 	| Mag: 16.7 	| moon_dis: 29.4 
4063 Euforbo (1989 CG2)            	| RA, DEC 13 11 38.11 +16 36 37.1	| EL, AZ: 44.0  34.1 	| Mag: 16.2 	| moon_dis: 34.4 
2797 Teucer (1981 LK)              	| RA, DEC 13 19 24.07 +15 21 25.2	| EL, AZ: 44.0  37.3 	| Mag: 15.8 	| moon_dis: 32.6 
3564 Talthybius (1985 TC1)         	| RA, DEC 10 31 37.65 +21 32 20.5	| EL, AZ: 43.7  340.4	| Mag: 17.0 	| moon_dis: 62.6 
